file,severity,message
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[36].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[36].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[37] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[37] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[37].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[37].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[38] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[38] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[38].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[38].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[39] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[39] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[39].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[39].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[40] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[40] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[40].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[40].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[41] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[41] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[41].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[41].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[42] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[42] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[42].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[42].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[43] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[43] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[43].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[43].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[44] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[44] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[44].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[44].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[45] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[45] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[45].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[45].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[46] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[46] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[46].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[46].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[47] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[47] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[47].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[47].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[48] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[48] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[48].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[48].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[49] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[49] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[49].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[49].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[50] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[50] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[50].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[50].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[51] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[51] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[51].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[51].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[52] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[52] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[52].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[52].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[53] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[53] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[53].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[53].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[54] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[54] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[54].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[54].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[55] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[55] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[55].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[55].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[56] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[56] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[56].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[56].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[57] missing required field: prompt
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[57] missing required field: answer
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[57].prompt must be a String or a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_chapter_03_wordlist.yaml,error,entries[57].answer must be a list (Array) of Strings. Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_class_2026_03_09.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_kpt_verb_game.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[1].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[2].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[3].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[4].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[5].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[6].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[7].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[10].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[11].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[12].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[13].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[14].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[15].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[16].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[17].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[20].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[21].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,warning,entries[22].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_soemen_mestari.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_time_basics_01.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_time_basics_01.yaml,warning,entries[5] unknown key: alternative_prompts
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_time_basics_01.yaml,warning,entries[9] unknown key: alternative_prompts
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_time_drills_01.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/lessons/fi_time_paractice.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[1] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[2] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[3] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[4] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[5] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[6] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[7] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[8] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[9] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[10] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[11] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[12] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[13] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/millainen_opposites.yaml,warning,entries[14] unknown key: tags
/Users/wayneb/Documents/github/linguatrain/packs/fi/missed/fi_chapter_01_missed_20260315_051305.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/speak_test.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/transform/sm_conjugation_kpt.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/transform/sm_conjugation_kpt.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/transform/sm_transform_kpt.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/transform/sm_transform_kpt.yaml,error,metadata missing required field: version
